socks4://98.190.239.3:4145,US,Wichita
socks4://109.224.12.170:52015,IQ,Unknown
socks4://46.8.60.34:1080,RU,Unknown
socks4://213.7.196.26:4153,CY,Unknown
socks4://81.12.157.98:5678,RO,Unknown
socks4://184.182.240.12:4145,US,Phoenix
socks4://98.182.147.97:4145,US,Las Vegas
socks4://72.206.74.126:4145,US,Fairfax
socks4://72.223.188.92:4145,US,Mesa
socks4://98.178.72.30:4145,US,
socks4://184.182.240.211:4145,US,Phoenix
socks4://72.223.188.67:4145,US,Mesa
socks4://72.207.33.64:4145,US,Chula Vista
socks4://201.218.189.212:4153,BR,Unknown
socks4://200.125.40.38:5678,UY,Unknown
socks4://41.223.234.116:37259,BF,Unknown
socks4://123.253.124.28:5678,IN,Unknown
socks4://98.191.0.47:4145,US,Tempe
socks4://5.95.121.180:4153,IT,Unknown
socks4://31.13.239.4:5678,BG,Unknown
socks4://85.114.45.210:4153,HR,Unknown
socks4://83.218.186.22:5678,AT,Unknown
socks4://143.208.130.155:5678,BR,Unknown
socks4://129.205.244.185:5678,BW,Unknown
socks4://190.54.100.74:5678,CL,Unknown
socks4://177.93.72.82:4153,BR,Unknown
socks4://177.85.65.177:4153,BR,Unknown
socks4://103.175.80.54:21080,ID,Unknown
socks4://205.177.85.130:39593,JP,Unknown
socks4://14.241.241.185:4145,VN,Unknown
socks4://202.51.103.154:5678,ID,Unknown
socks4://103.229.47.120:4153,BD,Unknown
socks4://203.174.26.141:4153,MN,Unknown
socks4://43.252.238.238:4153,ID,Unknown
socks4://85.113.204.41:8080,RU,Unknown
socks4://200.108.50.254:4145,PA,Unknown
socks4://202.162.197.57:4145,ID,Unknown
socks4://121.139.218.165:43295,KR,Unknown
socks4://123.200.6.58:5678,BD,Unknown
socks4://131.0.245.82:60606,BR,Unknown
socks4://213.165.185.211:4153,MT,Unknown
socks4://103.175.80.77:1080,ID,Unknown
socks4://125.25.82.207:5678,TH,Unknown
socks4://12.218.209.130:13326,US,Unknown
socks4://46.98.193.59:5678,UA,Unknown
socks4://187.95.136.46:5678,BR,Unknown
socks4://36.67.88.77:4153,ID,Unknown
socks4://154.18.220.190:5678,ZZ,Unknown
socks4://103.159.224.90:1080,ID,Unknown
socks4://110.77.135.70:4145,TH,Unknown
socks4://202.40.177.94:5678,BD,Unknown
socks4://109.72.100.113:48293,ME,Unknown
socks4://1.4.195.114:4145,TH,Unknown
socks4://46.8.104.176:1080,RU,Unknown
socks4://188.191.18.66:1080,UA,Unknown
socks4://103.221.228.50:5678,VN,Unknown
socks4://202.123.183.66:5678,LA,Unknown
socks4://74.62.23.242:39593,US,Unknown
socks4://186.1.182.194:4153,CO,Unknown
socks4://202.178.114.61:4145,KH,Unknown
socks4://201.184.239.75:5678,CO,Unknown
socks4://197.157.194.28:1080,BI,Unknown
socks4://113.53.29.228:13629,TH,Unknown
socks4://103.115.255.225:36331,BD,Unknown
socks4://114.108.177.104:60984,KR,Unknown
socks4://45.116.230.79:4673,IN,Unknown
socks4://43.248.27.11:54730,ID,Unknown
socks4://103.40.122.194:1080,ID,Unknown
socks4://185.216.18.138:44550,RU,Unknown
socks4://103.154.76.52:8080,ID,Unknown
socks4://200.188.246.122:60606,BR,Unknown
socks4://64.49.67.166:5678,US,Unknown
socks4://196.0.113.10:31651,UG,Unknown
socks4://45.228.151.157:1088,BR,Unknown
socks4://189.39.118.210:5678,BR,Unknown
socks4://199.66.183.226:4145,US,Unknown
socks4://103.149.75.82:1080,BD,Unknown
socks4://117.102.101.52:5678,ID,Unknown
socks4://160.226.220.30:1080,ZA,Unknown
socks4://85.132.139.45:4153,CZ,Unknown
socks4://41.75.84.86:4153,NG,Unknown
socks4://113.166.93.239:5678,VN,Unknown
socks4://185.157.111.3:5678,EE,Unknown
socks4://45.165.204.53:4153,BR,Unknown
socks4://177.152.106.74:1080,BR,Unknown
socks4://170.80.221.192:4153,BR,Unknown
socks4://102.215.245.6:4153,ZA,Unknown
socks4://185.244.158.4:3129,UA,Unknown
socks4://203.172.120.179:1080,TH,Unknown
socks4://170.150.1.253:4145,BR,Unknown
socks4://200.70.56.84:1080,AR,Unknown
socks4://93.93.61.153:1080,LT,Unknown
socks4://109.245.110.145:4145,RS,Unknown
socks4://170.254.173.6:1080,VE,Unknown
socks4://95.46.105.163:4145,RU,Unknown
socks4://160.155.90.26:1080,ZZ,Unknown
socks4://87.228.228.101:4145,CY,Unknown
socks4://196.1.182.130:1080,NG,Unknown
socks4://171.242.14.54:1080,VN,Unknown
socks4://177.125.144.94:1080,BR,Unknown
socks4://102.214.147.147:4153,ZA,Unknown
socks4://1.20.254.32:4153,TH,Unknown
socks4://116.97.117.27:4153,VN,Unknown
socks4://147.45.60.250:1082,RU,Unknown
socks4://200.16.211.68:4153,AR,Unknown
socks4://95.140.118.34:1080,RS,Unknown
socks4://201.184.177.10:4153,CO,Unknown
socks4://212.5.132.74:5678,BG,Unknown
socks4://68.71.251.134:4145,US,
socks4://199.66.183.251:4145,US,Unknown
socks4://66.151.32.105:1080,ZZ,Unknown
socks4://199.66.182.243:4145,US,Unknown
socks4://181.143.81.51:5678,CO,Unknown
socks4://109.172.55.210:1082,FR,Unknown
socks4://192.229.85.39:33142,SG,Unknown
socks4://187.188.131.169:1080,MX,Unknown
socks4://51.15.253.45:8080,DE,Unknown
socks4://31.43.33.56:4153,UA,Unknown
socks4://80.92.227.185:5678,UA,Unknown
socks4://136.228.163.150:5678,ZZ,Unknown
socks4://102.164.251.242:4153,GQ,Unknown
socks4://103.80.168.9:1080,IN,Unknown
socks4://31.43.33.55:4153,UA,Unknown
socks4://197.157.195.154:1080,BI,Unknown
socks4://41.216.232.213:4153,NG,Unknown
socks4://103.41.33.169:51951,IN,Unknown
socks4://116.197.129.170:4145,ID,Unknown
socks4://91.247.92.63:5678,UA,Unknown
socks4://103.197.242.106:1080,KH,Unknown
socks4://177.131.119.185:5432,BR,Unknown
socks4://94.253.95.241:3629,RU,Unknown
socks4://45.61.129.165:9050,US,Unknown
socks4://89.191.229.141:1080,RU,Unknown
socks4://96.9.77.71:51080,KH,Unknown
socks4://105.27.180.194:1080,ZA,Unknown
socks4://91.84.98.74:12546,ZZ,Unknown
socks4://129.205.244.158:1080,BW,Unknown
socks4://50.250.205.21:32100,US,Unknown
socks4://122.15.255.229:60606,IN,Unknown
socks4://159.192.97.129:5678,TH,Unknown
socks4://138.59.177.117:5678,HN,Unknown
socks4://101.255.150.238:1080,ID,Unknown
socks4://37.193.125.68:1090,RU,Unknown
socks4://113.161.134.128:1080,VN,Unknown
socks4://170.244.0.179:4145,BR,Unknown
socks4://160.30.104.170:1080,PK,Unknown
socks4://41.70.106.1:5678,MW,Unknown
socks4://213.87.101.134:1080,RU,Unknown
socks4://76.26.114.253:39593,US,Unknown
socks4://41.190.92.50:60606,MW,Unknown
socks4://111.119.162.248:10935,HK,Unknown
socks4://192.158.15.201:50877,CA,Unknown
socks4://182.160.124.54:1080,BD,Unknown
socks4://46.29.116.3:4145,RU,Unknown
socks4://103.118.127.222:4153,ID,Unknown
socks4://103.102.141.40:4145,ID,Unknown
socks4://160.22.22.85:5678,ID,Unknown
socks4://92.42.8.20:4145,RU,Unknown
socks4://36.89.56.127:5678,ID,Unknown
socks4://45.117.228.97:4145,MY,Unknown
socks4://69.36.63.128:1080,US,Unknown
socks4://161.49.100.131:1080,PH,Unknown
socks4://179.189.246.165:5432,BR,Unknown
socks4://185.130.219.10:4153,ES,Unknown
socks4://41.174.132.82:5678,ZZ,Unknown
socks4://190.93.188.197:1080,DO,Unknown
socks4://199.66.182.232:4145,US,Unknown
socks4://213.6.68.210:4145,ZZ,Unknown
socks4://119.18.147.179:1080,BD,Unknown
socks4://103.167.187.4:1080,NP,Unknown
socks4://77.238.79.111:5678,BG,Unknown
socks4://45.117.29.137:10888,IN,Unknown
socks4://103.36.10.131:44550,ID,Unknown
socks4://45.61.188.134:44499,US,Unknown
socks4://182.160.101.193:1080,BD,Unknown
socks4://198.0.198.132:54321,US,Unknown
socks4://154.64.219.4:5555,PR,Unknown
socks4://103.168.246.3:4153,ID,Unknown
socks4://202.79.47.159:10800,NP,Unknown
socks4://103.41.32.250:51951,IN,Unknown
socks4://212.112.121.130:1080,KG,Unknown
socks4://103.86.116.193:1080,ID,Unknown
socks4://190.228.33.43:1085,AR,Unknown
socks4://138.94.28.234:40658,BR,Unknown
socks4://117.198.221.34:4153,IN,Unknown
socks4://103.76.108.99:80,ID,Unknown
socks4://89.43.135.181:1080,SY,Unknown
socks4://92.100.221.184:9050,US,Unknown
socks4://103.29.61.243:4153,BD,Unknown
socks4://103.167.156.82:1080,ID,Unknown
socks4://190.89.104.76:5432,BR,Unknown
socks4://117.4.26.246:1080,VN,Unknown
socks4://160.22.205.66:1080,ID,Unknown
socks4://43.160.245.155:8080,SG,Unknown
socks4://181.57.178.146:1080,CO,Unknown
socks4://159.192.139.42:5678,TH,Unknown
socks4://50.238.47.86:32100,US,Unknown
socks4://178.220.148.82:10801,RS,Unknown
socks4://175.203.138.160:5678,KR,Unknown
socks4://94.247.241.70:51006,RU,Unknown
socks4://111.68.31.134:40385,ID,Unknown
socks4://83.56.15.57:5678,ES,Unknown
socks4://114.130.89.94:1080,BD,Unknown
socks4://196.1.182.158:1080,NG,Unknown
socks4://190.89.4.182:1080,BR,Unknown
socks4://190.104.26.227:33638,BO,Unknown
socks4://202.179.88.233:51951,IN,Unknown
socks4://195.9.146.246:3629,RU,Unknown
socks4://103.48.183.113:4145,IN,Unknown
socks4://154.66.108.52:3629,LS,Unknown
socks4://188.93.64.242:4153,RU,Unknown
socks4://182.160.124.153:1080,BD,Unknown
socks4://202.79.35.12:1080,NP,Unknown
socks4://110.38.234.74:1080,PK,Unknown
socks4://111.90.169.178:5678,IN,Unknown
socks4://27.147.153.179:1080,BD,Unknown
socks4://181.204.4.74:5678,CO,Unknown
socks4://181.115.207.114:1080,BO,Unknown
socks4://123.200.28.222:1080,BD,Unknown
socks4://200.71.123.77:60606,BR,Unknown
socks4://122.252.179.66:5678,KH,Unknown
socks4://109.232.106.150:52435,RU,Unknown
socks4://61.7.147.227:4145,TH,Unknown
socks4://103.233.103.237:4153,ID,Unknown
socks4://202.166.196.105:48293,NP,Unknown
socks4://103.148.201.74:1089,ID,Unknown
socks4://70.60.132.130:5678,US,Unknown
socks4://203.174.26.129:4153,MN,Unknown
socks4://81.162.195.35:4153,CZ,Unknown
socks4://185.130.219.11:4153,ES,Unknown
socks4://195.78.100.186:3629,UA,Unknown
socks4://80.78.78.106:65530,AL,Unknown
socks4://91.211.100.35:44744,PL,Unknown
socks4://83.143.29.225:1080,BW,Unknown
socks4://102.64.117.254:4145,ZZ,Unknown
socks4://178.189.56.158:4153,AT,Unknown
socks4://190.57.131.158:1080,EC,Unknown
socks4://103.60.139.129:4153,IN,Unknown
socks4://103.140.35.11:4145,ID,Unknown
socks4://45.249.50.137:4153,IN,Unknown
socks4://203.170.146.146:4153,TH,Unknown
socks4://190.60.52.194:1080,CO,Unknown
socks4://193.158.12.141:4153,DE,Unknown
socks4://59.153.81.234:5678,ID,Unknown
socks4://49.229.36.170:4153,TH,Unknown
socks4://103.38.183.18:1088,IN,Unknown
socks4://170.81.140.79:61437,MX,Unknown
socks4://122.102.41.226:4153,ID,Unknown
socks4://103.102.13.107:8080,ID,Unknown
socks4://103.66.74.61:1080,IN,Unknown
socks4://154.79.251.168:1080,KE,Unknown
socks4://195.200.245.132:1080,UA,Unknown
socks4://189.90.118.105:4153,BR,Unknown
socks4://24.37.245.42:51056,CA,Unknown
socks4://183.88.219.206:34676,TH,Unknown
socks4://49.229.36.172:4153,TH,Unknown
socks4://103.37.82.134:39873,IN,Unknown
socks4://92.86.92.126:42740,RO,Unknown
socks4://27.147.218.182:1080,BD,Unknown
socks4://177.74.141.8:5432,BR,Unknown
socks4://81.16.9.222:3629,AM,Unknown
socks4://27.116.53.13:5678,IN,Unknown
socks4://187.85.152.42:5432,BR,Unknown
socks4://202.5.50.151:1080,BD,Unknown
socks4://119.148.23.210:9990,BD,Unknown
socks4://49.229.36.171:4153,TH,Unknown
socks4://105.27.127.70:1080,KE,Unknown
socks4://45.115.115.37:9090,BD,Unknown
socks4://185.196.178.238:60606,AT,Unknown
socks4://103.66.72.163:1080,IN,Unknown
socks4://154.79.246.102:1080,KE,Unknown
socks4://103.146.185.81:1081,ID,Unknown
socks4://103.146.185.83:1081,ID,Unknown
socks4://123.231.230.58:31196,ID,Unknown
socks4://123.25.116.228:1080,VN,Unknown
socks4://105.30.248.241:1080,ZA,Unknown
socks4://113.161.6.170:1080,VN,Unknown
socks4://123.200.15.226:1080,BD,Unknown
socks4://103.60.186.21:52195,IN,Unknown
socks4://139.255.94.122:57853,ID,Unknown
socks4://118.174.14.65:44336,TH,Unknown
socks4://177.68.149.141:1080,BR,Unknown
socks4://103.185.250.136:1080,BD,Unknown
socks4://47.86.236.198:9898,HK,Unknown
socks4://202.87.210.20:57833,ZZ,Unknown
socks4://118.70.211.121:60606,VN,Unknown
socks4://103.229.255.13:1085,BD,Unknown
socks4://110.77.149.227:4153,TH,Unknown
socks4://36.92.186.59:1080,ID,Unknown
socks4://136.232.116.2:43314,IN,Unknown
socks4://102.36.231.77:1080,NG,Unknown
socks4://139.255.36.82:2080,ID,Unknown
socks4://103.151.155.20:11080,ID,Unknown
socks4://216.105.143.146:4145,US,Unknown
socks4://216.105.128.144:4145,US,Unknown
socks4://194.150.232.104:1060,UA,Unknown
socks4://177.136.124.46:56113,BR,Unknown
socks4://216.105.130.131:4145,US,Unknown
socks4://72.194.42.131:4145,US,Unknown
socks4://94.156.180.94:40001,FI,Unknown
socks4://88.218.206.170:5432,ZZ,Unknown
socks4://118.70.212.110:60606,VN,Unknown
socks4://103.160.56.1:10101,ID,Unknown
socks4://181.233.94.101:1080,BR,Unknown
socks4://139.255.94.123:57853,ID,Unknown
socks4://177.39.211.113:1080,BR,Unknown
socks4://103.151.155.18:11080,ID,Unknown
socks4://163.227.135.146:8181,ID,Unknown
socks4://222.165.215.117:52667,ID,Unknown
socks4://72.194.42.156:4145,US,Unknown
socks4://82.137.245.41:1080,SY,Unknown
socks4://49.82.173.208:8989,CN,Unknown
socks4://178.212.35.124:9100,ZZ,Unknown
socks4://103.172.23.90:39762,ID,Unknown
socks4://38.79.114.43:8885,US,Unknown
socks4://192.104.242.158:4145,US,
socks4://198.177.254.131:4145,US,
socks4://198.177.253.13:4145,US,
socks4://184.170.251.30:11288,US,
socks4://192.252.216.86:4145,US,
socks4://192.252.211.193:4145,US,
socks4://192.111.137.35:4145,US,
socks4://198.177.254.157:4145,US,
socks4://67.201.58.190:4145,US,
socks4://67.201.39.14:4145,US,
socks4://67.201.35.145:4145,US,
socks4://98.191.0.37:4145,US,Chandler
socks4://199.102.104.70:4145,US,
socks4://192.252.214.17:4145,US,
socks4://192.252.210.233:4145,US,
socks4://72.205.0.67:4145,US,Fredericksburg
socks4://184.170.249.65:4145,US,Peachtree Corners
socks4://192.252.214.20:15864,CA,Toronto
socks4://192.252.215.2:4145,US,
socks4://98.182.171.161:4145,US,Henderson
socks4://68.71.243.14:4145,US,
socks4://199.102.107.145:4145,US,
socks4://107.181.161.81:4145,US,
socks4://142.54.237.34:4145,US,
socks4://142.54.229.249:4145,US,
socks4://74.119.144.60:4145,US,
socks4://192.252.216.81:4145,US,
socks4://192.111.137.37:18762,US,
socks4://192.111.139.162:4145,US,
socks4://34.124.190.108:8080,SG,Singapore
socks4://208.102.51.6:58208,US,Alexandria
socks4://142.54.226.214:4145,US,
socks4://67.201.33.10:25283,US,Pico Rivera
socks4://174.75.211.222:4145,US,
socks4://217.218.242.75:5678,IR,
socks4://87.107.74.39:1028,IR,
socks4://66.42.224.229:41679,US,Cincinnati
socks4://69.61.200.104:36181,US,Cincinnati
socks4://198.177.252.24:4145,US,
socks4://192.111.137.34:18765,US,
socks4://184.178.172.5:15303,US,
socks4://193.233.254.9:1080,DE,Frankfurt am Main
socks4://198.8.94.174:39078,US,
socks4://184.178.172.25:15291,US,
socks4://193.233.254.7:1080,DE,Frankfurt am Main
socks4://193.233.254.8:1080,DE,Frankfurt am Main
socks4://198.8.84.3:4145,CA,
socks4://192.111.129.145:16894,CA,Toronto
socks4://125.228.94.232:4145,TW,Taipei
socks4://125.228.143.207:4145,TW,New Taipei City
socks4://125.228.94.153:4145,TW,Taipei
socks4://142.54.239.1:4145,US,
socks4://199.102.105.242:4145,US,
socks4://193.243.154.146:4145,PL,Rzesz?w
socks4://68.71.247.130:4145,ZZ,
socks4://208.65.90.3:4145,US,
socks4://98.178.72.21:10919,US,
socks4://184.178.172.18:15280,US,
socks4://199.58.185.9:4145,US,
socks4://104.37.135.145:4145,US,
socks4://67.201.59.70:4145,US,Garden Grove
socks4://192.111.139.163:19404,US,
socks4://134.199.159.23:1080,US,
socks4://49.13.48.65:9821,DE,Falkenstein
socks4://199.58.184.97:4145,US,
socks4://104.200.152.30:4145,US,Los Angeles
socks4://169.239.236.201:10801,NG,
socks4://192.252.209.158:4145,US,
socks4://107.152.98.5:4145,US,Dallas
socks4://72.37.216.68:4145,US,
socks4://192.111.135.18:18301,US,Los Angeles
socks4://68.71.241.33:4145,US,
socks4://162.253.68.97:4145,US,
socks4://125.228.94.199:4145,ZZ,
socks4://5.157.64.213:1080,GB,Blackpool
socks4://68.71.245.206:4145,US,
socks4://142.54.231.38:4145,US,
socks4://192.252.215.5:16137,CA,Toronto
socks4://93.184.7.26:1080,PS,
socks4://192.111.130.5:17002,CA,Oakville
socks4://107.181.168.145:4145,US,
socks4://142.54.228.193:4145,US,
socks4://74.119.147.209:4145,US,
socks4://192.252.209.155:14455,CA,Toronto
socks4://192.111.130.2:4145,US,
socks4://199.116.112.6:4145,US,
socks4://192.252.220.92:17328,US,Los Angeles
socks4://192.252.208.67:14287,CA,Toronto
socks4://184.170.245.148:4145,US,
socks4://176.88.166.215:1080,TR,Kilis
socks4://37.220.84.251:12062,RU,
socks4://199.116.114.11:4145,US,
socks4://142.54.236.97:4145,US,
socks4://206.220.175.2:4145,US,
socks4://208.65.90.21:4145,US,
socks4://199.229.254.129:4145,US,Seattle
socks4://192.111.135.17:18302,US,Baldwin Park
socks4://192.252.211.197:14921,CA,Toronto
socks4://198.8.94.170:4145,US,
socks4://70.166.167.55:57745,US,
socks4://68.71.252.38:4145,US,
socks4://199.102.106.94:4145,US,
socks4://184.170.248.5:4145,US,Peachtree Corners
socks4://70.166.167.38:57728,US,
socks4://192.252.220.89:4145,US,
socks4://142.54.237.38:4145,US,
socks4://98.175.31.195:4145,US,Norfolk
socks4://31.128.41.253:28080,RU,St Petersburg
socks4://68.71.249.153:48606,ZZ,
